feature_index,median_log2FC_SUP_vs_C,mean_log2FC_SUP_vs_C,wilcoxon_p,wilcoxon_q_bh,sup_detect_frac,c_detect_frac,mean_sup_rel_abund,tau_species_specificity,top_species,is_secreted,is_uniquely_secreted,row ID,row m/z,row retention time,adduct,parent_mass,charge,has_ms2,detection_count,detection_rate
4087,5.1906375563017235,5.105863890043019,1.7301812373332855e-48,5.492190469995572e-48,0.976027397260274,0.00684931506849315,3.790817139868265e-05,0.33193312164731936,Rhodotorula araucariae,True,False,4965,742.4071,1.588309,[M+H]1+,,1,True,298,0.47
8115,5.1454304287427135,4.066038378132202,1.0629902636305453e-36,2.0919095054360846e-36,0.7294520547945206,0.0,3.787549190997986e-05,0.5566988818857987,Rhodotorula sp. clade I,True,False,10974,868.5041,1.824,[M+H]1+,,1,True,223,0.35
8976,2.2959694664747192,2.765829954847841,4.900420291456201e-26,8.159207279035851e-26,0.5068493150684932,0.003424657534246575,3.784972841683717e-05,0.49029345953035,Pseudomicrostroma phylloplanum,True,False,12934,1053.6226,5.74,[M+Na]1+,1030.6334,1,True,158,0.25
11251,5.325027838462489,5.151957336804796,3.834017178359902e-49,1.477636660928157e-48,0.9897260273972602,0.010273972602739725,3.7827174834340265e-05,0.2760485525562132,Cystobasidium sp.,True,False,20053,617.3271,3.167973,[M+H]1+,,1,True,303,0.48
11646,5.374701255927869,5.135167703903073,3.834017178359902e-49,1.477636660928157e-48,0.9897260273972602,0.017123287671232876,3.782649343385395e-05,0.30080584271450095,Pseudomicrostroma phylloplanum,True,False,21656,956.5047,3.464,[M+H]1+,955.4974,1,True,307,0.49
8929,4.797817119289384,3.5651686684679196,6.036709477567964e-32,1.1015814434373183e-31,0.6301369863013698,0.0,3.7813804135805915e-05,0.6230710550277372,Rhodotorula sp. clade I,True,False,12827,839.4659,2.450506,[M+H]1+,,1,True,191,0.3
7419,4.930578117160658,4.986929721586414,1.8048896005934408e-49,1.477636660928157e-48,0.9965753424657534,0.02054794520547945,3.780581952785792e-05,0.7187640216153685,Rhodotorula araucariae,True,False,9679,284.1382,2.840902,[M+H]1+,283.1309,1,True,308,0.49
4947,4.508505174746711,3.56817967986833,4.361578227817199e-33,8.073591252035645e-33,0.6506849315068494,0.00684931506849315,3.778905172939747e-05,0.7471275128093051,Rhodotorula sp. clade I,True,False,6057,403.2328,1.69467,[M+H]1+,,1,True,200,0.32
9207,4.966703709947704,4.622096186618511,7.608416541794749e-48,2.2397379048412372e-47,0.9897260273972602,0.1952054794520548,3.776713016557498e-05,0.46081667984140495,Rhodotorula pacifica,True,False,13569,713.4421,5.096,[M+Na]1+,690.4534,1,True,360,0.57
11079,5.311548599093753,5.183796612967301,3.834017178359902e-49,1.477636660928157e-48,0.9897260273972602,0.00684931506849315,3.776474691504714e-05,0.20412018976688162,Rhodotorula sp. clade I,True,False,19355,343.2216,4.579852,[M+H]1+,342.2143,1,True,302,0.48
12784,5.183579453957614,5.046602786487117,3.834017178359902e-49,1.477636660928157e-48,0.9897260273972602,0.11986301369863013,3.7731437255524386e-05,0.36238763204728647,Rhodotorula glutinis,True,False,27233,623.2786,2.415506,[M+H]1+,,1,True,336,0.53
10657,5.379908935472347,5.060314043152216,5.588040871311064e-49,1.969865821503395e-48,0.9863013698630136,0.0,3.771948561691687e-05,0.3639474867921655,Rhodotorula sp. clade I,True,False,17831,494.2956,3.08863,[M+H]1+,,1,True,299,0.48
11072,5.277141062485784,5.193644207991824,3.834017178359902e-49,1.477636660928157e-48,0.9897260273972602,0.017123287671232876,3.770060556932847e-05,0.17829025163736653,Rhodotorula kratochvilovae,True,False,19330,285.0894,3.578,[M+H]1+,,1,True,305,0.48
6533,4.328589610771419,3.0736805081016962,4.900420291456201e-26,8.159207279035851e-26,0.5068493150684932,0.0,3.766127375588178e-05,0.47042792221447716,Rhodotorula sp. clade XIII,True,False,8237,384.0963,1.549632,[M+H]1+,,1,True,151,0.24
9212,5.281182959526964,5.037987084352206,8.230384883405496e-49,2.7561748188595153e-48,0.9794520547945206,0.023972602739726026,3.765340618936023e-05,0.36456134837762044,Rhodotorula pacifica,True,False,13577,481.2067,2.203203,[M+H]1+,,1,True,304,0.48
8332,4.969152632612465,4.558229307161105,4.69786559835397e-44,1.0878426336639308e-43,0.8767123287671232,0.03424657534246575,3.763046522329352e-05,0.5703139172527787,Rhodotorula dairenensis,True,False,11439,343.241,1.440705,[M+H]1+,,1,True,277,0.44
9786,5.174858356303083,5.104005916590875,3.834017178359902e-49,1.477636660928157e-48,0.9897260273972602,0.030821917808219176,3.7596946408517104e-05,0.2978901084164433,Rhodotorula pacifica,True,False,15146,450.2258,2.420486,[M+H]1+,,1,True,310,0.49
11771,5.3182410861101985,5.1686798078074245,5.588040871311064e-49,1.969865821503395e-48,0.9863013698630136,0.0136986301369863,3.758754777450331e-05,0.29799479900631354,Rhodotorula araucariae,True,False,22217,412.2063,4.231864,[M+H]1+,,1,True,303,0.48
14845,1.432651956159153,1.4000372708492326,2.8056230250358783e-44,6.563735173311268e-44,0.9897260273972602,1.0,3.7561829009881814e-05,0.276523344454758,Rhodotorula araucariae,True,False,40809,713.4195,1.956911,[M+H]1+,,1,True,598,0.95
7856,5.120607720806205,5.060011887459094,3.834017178359902e-49,1.477636660928157e-48,0.9897260273972602,0.023972602739726026,3.753673192321296e-05,0.6186749481086014,Rhodotorula araucariae,True,False,10475,857.3112,2.731677,[M+H]1+,,1,True,307,0.49
8522,5.198086342217962,4.481991540472092,1.3049275839304699e-48,4.22021332688167e-48,0.976027397260274,0.0684931506849315,3.747342613493192e-05,0.5140478650409133,Rhodotorula graminis,True,False,11845,707.359,7.035,[M+H]1+,,1,True,317,0.5
12712,5.059036725102416,4.968240739178673,3.834017178359902e-49,1.477636660928157e-48,0.9897260273972602,0.136986301369863,3.7437751778366285e-05,0.330022500946002,Pseudomicrostroma phylloplanum,True,False,26820,782.3342,2.498459,[M+H]1+,,1,True,341,0.54
7986,4.853922815494953,4.207310571743169,4.015256434384509e-41,8.599156580955651e-41,0.821917808219178,0.003424657534246575,3.734492472448606e-05,0.5369193037533497,Rhodotorula kratochvilovae,True,False,10729,561.244,2.353482,[M+H]1+,,1,True,250,0.4
12811,5.268498934787905,5.168221582249638,3.834017178359902e-49,1.477636660928157e-48,0.9897260273972602,0.0273972602739726,3.733615769227649e-05,0.1892032374759733,Rhodotorula dairenensis,True,False,27441,635.28,3.075888,[M+H]1+,,1,True,308,0.49
10639,5.214605201306913,5.153265180298892,3.834017178359902e-49,1.477636660928157e-48,0.9897260273972602,0.010273972602739725,3.7321102304674115e-05,0.25177326649112747,Rhodotorula dairenensis,True,False,17780,585.2509,3.916805,[M+Na]1+,562.2616,1,True,303,0.48
10723,5.286874627563792,5.119371546300766,3.834017178359902e-49,1.477636660928157e-48,0.9897260273972602,0.0273972602739726,3.73070111357239e-05,0.3456503909772594,Rhodotorula diobovata,True,False,18093,602.3378,2.9394,[M+H]1+,,1,True,308,0.49
11006,5.263488587268509,5.146028047208502,3.834017178359902e-49,1.477636660928157e-48,0.9897260273972602,0.06164383561643835,3.726727936500788e-05,0.16222619914708586,Rhodotorula pacifica,True,False,19055,355.1389,3.199377,[M-H2O+H]1+,372.1421,1,True,320,0.51
4624,3.7624480573543555,3.8059243140183434,1.3173329032531715e-49,1.477636660928157e-48,0.9897260273972602,0.6986301369863014,3.7260690912301254e-05,0.36468665215270046,Rhodotorula pacifica,True,False,5642,719.1813,4.756,[M+H]1+,,1,True,509,0.81
9116,5.052664670767955,4.958817838739157,3.834017178359902e-49,1.477636660928157e-48,0.9897260273972602,0.06164383561643835,3.723970774382995e-05,0.5451840801231885,Rhodotorula glutinis,True,False,13298,338.2043,1.236747,[M+H]1+,,1,True,321,0.51
9094,5.078270313754299,4.755424441875818,2.3190458935669214e-46,5.949522075673101e-46,0.9315068493150684,0.07876712328767123,3.7221021623855696e-05,0.5872875544882156,Rhodotorula araucariae,True,False,13239,541.7526,1.968534,[M+H]1+,,1,True,299,0.48
11716,5.181591542671423,4.984602404091322,3.834017178359902e-49,1.477636660928157e-48,0.9897260273972602,0.1917808219178082,3.7198441281658416e-05,0.16261642698194062,Rhodotorula pacifica,True,False,21985,747.3328,3.203874,[M+H]1+,,1,True,364,0.58
5797,4.467793079253463,4.450934891154933,3.8741367757129365e-49,1.477636660928157e-48,0.9863013698630136,0.386986301369863,3.717445907181473e-05,0.5511174053701536,Rhodotorula sp. clade XIII,True,False,7201,428.2171,1.369932,[M+H]1+,,1,True,417,0.66
3348,4.731217688009764,4.54382615444121,1.7301812373332855e-48,5.492190469995572e-48,0.976027397260274,0.3356164383561644,3.71669885346134e-05,0.38044069395679736,Rhodotorula paludigena,True,False,4036,686.3698,1.384191,[M+H]1+,,1,True,397,0.63
8213,5.086674954413647,3.772343423410678,3.173351791487572e-35,6.075159003466771e-35,0.6986301369863014,0.0,3.714672291693615e-05,0.5173016657577567,Pseudomicrostroma phylloplanum,True,False,11181,635.8392,0.86353,[M+H]1+,,1,True,211,0.34
12806,5.220547092172292,5.136867793492034,3.834017178359902e-49,1.477636660928157e-48,0.9897260273972602,0.003424657534246575,3.709464678259268e-05,0.388843167611,Rhodotorula glutinis,True,False,27376,594.2874,2.92357,[M+H]1+,,1,True,301,0.48
7535,4.773453375966069,4.342967675797792,6.170531702161125e-42,1.3478283236551492e-41,0.8356164383561644,0.003424657534246575,3.706782813434359e-05,0.7302712317074884,Rhodotorula sp. clade I,True,False,9888,564.3496,1.341,[M+H]1+,,1,True,255,0.41
16084,5.10049852828007,4.663338386775157,9.736018823205819e-46,2.422435396413733e-45,0.9863013698630136,0.2089041095890411,3.706423088487923e-05,0.1921931818174708,Rhodotorula dairenensis,True,False,51066,450.2432,1.4572,[M+H]1+,,1,True,364,0.58
1547,4.90523708267401,4.759003186611858,3.834017178359902e-49,1.477636660928157e-48,0.9897260273972602,0.08904109589041095,3.7052909823911716e-05,0.6753925467719741,Rhodotorula paludigena,True,False,1813,584.3027,0.808527,[M+H]1+,,1,True,326,0.52
12207,5.256695362608467,5.168182662738379,3.834017178359902e-49,1.477636660928157e-48,0.9897260273972602,0.010273972602739725,3.696270896468641e-05,0.10654377845991547,Rhodotorula dairenensis,True,False,24294,714.3435,3.246671,[M+H]1+,,1,True,303,0.48
7061,1.7086483541651822,1.7939082907515729,1.17813948158008e-29,2.0819491466312342e-29,1.0,0.9726027397260274,3.694293004335548e-05,0.4554681118138493,Rhodotorula graminis,True,False,9092,371.162,7.543571,[M+H]1+,,1,True,619,0.98
7523,5.192848563702366,5.078553905747981,3.834017178359902e-49,1.477636660928157e-48,0.9897260273972602,0.010273972602739725,3.6861559026598767e-05,0.5534952930543451,Rhodotorula araucariae,True,False,9871,377.2257,2.178425,[M+H]1+,,1,True,302,0.48
8009,4.697996184047541,4.319314595626221,9.044461039306587e-49,3.012729710258111e-48,0.9691780821917808,0.3561643835616438,3.6848008440658495e-05,0.474136637001522,Rhodotorula dairenensis,True,False,10769,443.212,2.409035,[M-3H2O+H]1+,496.2308,1,True,402,0.64
10586,4.895269531064482,5.011617378480786,3.834017178359902e-49,1.477636660928157e-48,0.9897260273972602,0.003424657534246575,3.6789531554888704e-05,0.24181916282770488,Pseudomicrostroma phylloplanum,True,False,17601,622.3406,2.757693,[M+H]1+,,1,True,301,0.48
7877,5.488424508519078,4.076311734170329,7.288959129376206e-37,1.4382418811280921e-36,0.7328767123287672,0.0,3.678013166344435e-05,0.5647626754176301,Rhodotorula diobovata,True,False,10513,1026.5911,1.340644,[M+H]1+,1025.5838,1,True,224,0.36
9917,3.383789435912258,2.91803713129131,7.153812438456195e-26,1.1853105888694996e-25,0.5034246575342466,0.0,3.667973960909344e-05,0.4963138619421851,Rhodotorula araucariae,True,False,15530,1069.6542,6.219,[M+Na]1+,1046.665,1,True,160,0.25
12132,5.21435287073003,5.1472674743353055,3.834017178359902e-49,1.477636660928157e-48,0.9897260273972602,0.00684931506849315,3.666097306414928e-05,0.2807254081541297,Rhodotorula araucariae,True,False,23846,516.2921,0.776048,[M+H]1+,,1,True,302,0.48
11492,5.2491444761104695,5.1438599186122,3.834017178359902e-49,1.477636660928157e-48,0.9897260273972602,0.003424657534246575,3.665887381703907e-05,0.22795852259310964,Pseudomicrostroma phylloplanum,True,False,21011,1116.5908,2.292342,[M+H]1+,,1,True,301,0.48
11848,5.286622153783774,5.128286144408635,8.144560602507305e-49,2.740357720645844e-48,0.9828767123287672,0.003424657534246575,3.664284120564831e-05,0.15083551998282524,Rhodotorula sp. clade XIII,True,False,22547,407.216,4.265358,[M+H]1+,406.2087,1,True,299,0.48
5054,4.2906085609422515,3.5652218388679575,9.630022887404978e-34,1.7988966464268342e-33,0.6643835616438356,0.010273972602739725,3.6635681372145606e-05,0.6710326092253625,Cystobasidium sp.,True,False,6193,417.2483,1.829574,[M+H]1+,,1,True,204,0.32
11310,5.2834897775071195,5.1025807404876575,3.834017178359902e-49,1.477636660928157e-48,0.9897260273972602,0.03424657534246575,3.6596600968977314e-05,0.24417255281315875,Pseudomicrostroma phylloplanum,True,False,20307,1015.5134,3.359252,[M+H]1+,1013.5022,1,True,310,0.49
11436,5.224961601097364,5.119159392490591,3.834017178359902e-49,1.477636660928157e-48,0.9897260273972602,0.04452054794520548,3.654574191056032e-05,0.4145847477826346,Rhodotorula araucariae,True,False,20784,653.2371,2.909626,[M+K]1+,614.2739,1,True,313,0.5
7474,4.483974866174295,4.8154255294844655,3.834017178359902e-49,1.477636660928157e-48,0.9897260273972602,0.0,3.6526014512336485e-05,0.5003677663388106,Rhodotorula araucariae,True,False,9776,362.2068,2.384142,[M+H]1+,,1,True,300,0.48
5943,5.140760015182148,5.073099185746016,3.834017178359902e-49,1.477636660928157e-48,0.9897260273972602,0.0273972602739726,3.650759890772986e-05,0.5709802861955989,Rhodotorula diobovata,True,False,7395,499.2655,0.766941,[M+H]1+,,1,True,308,0.49
9769,4.141620219082165,3.813456012306267,2.2808854100232403e-48,7.167870024340881e-48,0.9897260273972602,0.4246575342465753,3.6474308312537484e-05,0.45215271636189347,Rhodotorula pacifica,True,False,15084,516.3873,5.141,[M+H]1+,,1,True,426,0.68
10130,4.698595457504326,4.757428690524517,5.137255242880638e-47,1.3790541194399504e-46,0.9452054794520548,0.0,3.646033837533365e-05,0.42871072889025713,Rhodotorula sp. clade XIII,True,False,16132,625.4014,2.302944,[M+H]1+,,1,True,287,0.46
13987,4.866210000693583,4.516753215492104,1.725645067948515e-48,5.492190469995572e-48,0.9897260273972602,0.3561643835616438,3.644491966000686e-05,0.23700146831603983,Rhodotorula kratochvilovae,True,False,34698,407.2376,0.945191,[M+H]1+,,1,True,409,0.65
10652,5.198094020182395,5.111023702433087,3.834017178359902e-49,1.477636660928157e-48,0.9897260273972602,0.02054794520547945,3.644414031124902e-05,0.23182990063970627,Rhodotorula araucariae,True,False,17812,620.3419,3.049,[M+H]1+,,1,True,306,0.49
5176,4.576683402921642,4.059837785892995,6.852046779317747e-45,1.6415964207102457e-44,0.8698630136986302,0.3458904109589041,3.6413244121206125e-05,0.7892865893826183,Rhodotorula araucariae,True,False,6353,502.7549,1.787,[M+H]1+,,1,True,365,0.58
15361,3.592353020448738,3.6146973263587636,2.6580083839356877e-49,1.477636660928157e-48,0.9897260273972602,0.7602739726027398,3.638254461449519e-05,0.24068291078389722,Rhodotorula araucariae,True,False,44922,425.2365,1.648,[M+H]1+,,1,True,527,0.84
12851,5.203590791406385,5.015775182056905,3.834017178359902e-49,1.477636660928157e-48,0.9897260273972602,0.09931506849315068,3.635700237499934e-05,0.25357085856195744,Rhodotorula pacifica,True,False,27630,707.3585,2.983439,[M+H]1+,,1,True,330,0.52
11309,5.196193617571415,5.096665279845876,3.834017178359902e-49,1.477636660928157e-48,0.9897260273972602,0.00684931506849315,3.635005265200816e-05,0.310762233452405,Rhodotorula dairenensis,True,False,20306,605.2674,3.10681,[M+Na]1+,582.2782,1,True,302,0.48
8384,4.73256603108379,4.885960036874679,3.834017178359902e-49,1.477636660928157e-48,0.9897260273972602,0.03424657534246575,3.633065365589057e-05,0.5178757082888119,Rhodotorula sp. clade XIII,True,False,11559,375.2013,1.275782,[M+H]1+,,1,True,311,0.49
1464,4.805142577166027,4.654484635736503,2.6032084015443348e-48,8.026354467438565e-48,0.9657534246575342,0.07191780821917808,3.631968338386638e-05,0.6339854457305296,Rhodotorula paludigena,True,False,1720,603.3121,1.907219,[M+H]1+,,1,True,312,0.5
12747,5.217865181930774,5.107515421651635,3.834017178359902e-49,1.477636660928157e-48,0.9897260273972602,0.030821917808219176,3.631760487973937e-05,0.26649349978531195,Rhodotorula araucariae,True,False,27041,777.3766,2.555501,[M+H]1+,,1,True,309,0.49
16246,4.67451776449983,4.381799070795004,3.914674261712986e-49,1.4910088629266904e-48,0.9897260273972602,0.476027397260274,3.631612169788145e-05,0.3197611008179044,Rhodotorula sp. clade XI,True,False,52531,677.321,1.260538,[M+H]1+,,1,True,443,0.7
8169,4.507995323584527,3.6623451220157284,1.1091903978410984e-38,2.2632805569141453e-38,0.7294520547945206,0.16095890410958905,3.628215158625972e-05,0.5740820832891549,Rhodotorula sp. clade I,True,False,11075,898.3994,2.491546,[M+H]1+,,1,True,273,0.43
12391,5.21956741274124,5.102405155096023,3.834017178359902e-49,1.477636660928157e-48,0.9897260273972602,0.04794520547945205,3.628023262240848e-05,0.1963843371253144,Cystobasidium sp.,True,False,25254,584.3066,3.10627,[M+H]1+,583.2993,1,True,314,0.5
9847,4.962034337733524,4.35238650875355,1.617247291880442e-42,3.583351345949176e-42,0.8356164383561644,0.030821917808219176,3.625167953515625e-05,0.6245277994571107,Rhodotorula taiwanensis,True,False,15327,600.3123,2.212452,[M+H]1+,,1,True,263,0.42
2981,3.1127001270744836,3.239927257014112,2.6580083839356877e-49,1.477636660928157e-48,0.9897260273972602,0.7705479452054794,3.6245630281943535e-05,0.42951264985319443,Rhodotorula paludigena,True,False,3587,428.2495,0.773548,[M+H]1+,,1,True,530,0.84
10856,5.230817899257924,5.089829278089048,3.834017178359902e-49,1.477636660928157e-48,0.9897260273972602,0.017123287671232876,3.624135598414532e-05,0.19034159789254257,Pseudomicrostroma phylloplanum,True,False,18520,677.2906,3.416,[M+H]1+,,1,True,305,0.48
10951,5.235086875722931,5.103572003265716,3.834017178359902e-49,1.477636660928157e-48,0.9897260273972602,0.003424657534246575,3.623616769278122e-05,0.3611140072969523,Pseudomicrostroma phylloplanum,True,False,18852,753.3452,3.082,[M+H]1+,,1,True,301,0.48
5377,4.375877481888149,3.9758617932629954,6.598563808964786e-48,1.9452661394948176e-47,0.928082191780822,0.5068493150684932,3.621641023984449e-05,0.48089547341296734,Rhodotorula pacifica,True,False,6635,1062.5148,1.461402,[M+2H]2+,,2,True,434,0.69
8820,4.882743045576506,4.541869293193153,3.8741367757129365e-49,1.477636660928157e-48,0.9863013698630136,0.3458904109589041,3.621035409057443e-05,0.3620767726629895,Rhodotorula diobovata,True,False,12583,527.2867,0.846038,[M+H]1+,,1,True,403,0.64
11821,5.200924463378122,5.109156173465307,3.834017178359902e-49,1.477636660928157e-48,0.9897260273972602,0.023972602739726026,3.620655647154123e-05,0.257708280855588,Rhodotorula glutinis,True,False,22434,470.2248,2.921196,[M+H]1+,,1,True,307,0.49
2979,5.094227513522005,4.987929029766416,1.1870754623494623e-48,3.868179659036596e-48,0.9794520547945206,0.03424657534246575,3.620464026282638e-05,0.46447547534804995,Rhodotorula paludigena,True,False,3585,553.333,1.779959,[M+H]1+,,1,True,307,0.49
7649,2.7857944195637128,3.0336215306700853,2.506136929951588e-46,6.4214352588593255e-46,1.0,0.6198630136986302,3.618013318300865e-05,0.46895894044213804,Rhodotorula araucariae,True,False,10091,848.5119,5.132,[M+NH3+H]1+,830.4777,1,True,517,0.82
9852,5.0627170118058284,5.005357249428846,3.834017178359902e-49,1.477636660928157e-48,0.9897260273972602,0.04794520547945205,3.61699881627635e-05,0.3301542401525168,Rhodotorula sp. clade I,True,False,15338,989.5098,2.908,[M+H]1+,,1,True,315,0.5
9801,5.21338408363099,5.068551679260661,3.834017178359902e-49,1.477636660928157e-48,0.9897260273972602,0.00684931506849315,3.616481457291438e-05,0.2931289335669678,Rhodotorula diobovata,True,False,15187,836.4616,0.899367,[M+H]1+,835.4543,1,True,302,0.48
11556,5.188793278868695,4.970197522307019,3.834017178359902e-49,1.477636660928157e-48,0.9897260273972602,0.0821917808219178,3.6102790233069154e-05,0.36321170175957507,Rhodotorula glutinis,True,False,21279,270.1228,3.015383,[M+K]1+,231.1596,1,True,327,0.52
7597,4.627372353007139,3.349718680981269,4.0562998985001694e-30,7.208649612873206e-30,0.5856164383561644,0.02054794520547945,3.607862908739724e-05,0.4960922255123398,Pseudomicrostroma phylloplanum,True,False,9995,838.4053,1.840641,[M+H]1+,,1,True,181,0.29
12104,5.197023548810229,5.116710316875133,3.834017178359902e-49,1.477636660928157e-48,0.9897260273972602,0.03767123287671233,3.606536440361764e-05,0.25985362811788876,Rhodotorula araucariae,True,False,23719,959.5176,3.586329,[M+H]1+,,1,True,311,0.49
1447,4.1665625897823695,3.006160344774183,7.202073603066271e-27,1.219789132897214e-26,0.5171232876712328,0.0136986301369863,3.604216577733832e-05,0.4417729760272212,Pseudomicrostroma phylloplanum,True,False,1698,325.1405,5.104,[M+H]1+,,1,True,166,0.26
8712,4.77058770711081,4.905216027685114,3.834017178359902e-49,1.477636660928157e-48,0.9897260273972602,0.00684931506849315,3.6039662338811637e-05,0.6220413957961359,Rhodotorula sp. clade I,True,False,12301,243.6731,0.748153,[M+H]1+,,1,True,302,0.48
5264,4.488518536744822,4.332614830963968,6.849424978604119e-44,1.5795652181666544e-43,0.8732876712328768,0.03424657534246575,3.602734789290774e-05,0.7238100717369758,Rhodotorula sp. clade XIII,True,False,6472,406.2153,1.68003,[M+2H]2+,,2,True,275,0.44
2722,5.02169914787183,4.498221989463674,7.12260113534543e-45,1.7009258918330392e-44,0.886986301369863,0.0684931506849315,3.6022749730339404e-05,0.6291037799260742,Rhodotorula paludigena,True,False,3271,668.3566,1.854241,[M+H]1+,,1,True,289,0.46
11214,5.202493635062975,5.1122217642020935,3.834017178359902e-49,1.477636660928157e-48,0.9897260273972602,0.00684931506849315,3.602217428971471e-05,0.23400186026717806,Rhodotorula dairenensis,True,False,19914,766.2837,3.398161,[M+H]1+,,1,True,302,0.48
8960,4.932259429470818,4.914025168240529,3.834017178359902e-49,1.477636660928157e-48,0.9897260273972602,0.0410958904109589,3.5973247629735106e-05,0.7228658283343199,Rhodotorula diobovata,True,False,12900,740.4327,2.535888,[M+H]1+,,1,True,314,0.5
5238,4.5610462468877255,4.447018204854086,3.3803449805101644e-46,8.58463601643477e-46,0.928082191780822,0.0,3.5969050326599456e-05,0.6318153591700052,Cystobasidium sp.,True,False,6437,436.2739,0.845341,[M+H]1+,,1,True,282,0.45
11529,5.257402949900887,5.064305904087698,5.588040871311064e-49,1.969865821503395e-48,0.9863013698630136,0.010273972602739725,3.5964006132642466e-05,0.29683811773697466,Rhodotorula sp. clade I,True,False,21170,902.4308,2.771592,[M+H]1+,,1,True,302,0.48
10363,5.210692355417901,5.058194404638806,2.5217816936900403e-48,7.801806899288832e-48,0.9726027397260274,0.0,3.5939093432698396e-05,0.2054670024542724,Rhodotorula dairenensis,True,False,16833,600.2697,4.235545,[M+Na]1+,576.2768,1,True,295,0.47
12081,5.227510139269053,5.1387210798827665,3.834017178359902e-49,1.477636660928157e-48,0.9897260273972602,0.010273972602739725,3.592147835111786e-05,0.21599609162428335,Rhodotorula araucariae,True,False,23586,590.2796,3.874,[M+H]1+,,1,True,305,0.48
14459,5.254603459160682,5.127829917657125,3.834017178359902e-49,1.477636660928157e-48,0.9897260273972602,0.00684931506849315,3.590795498883692e-05,0.3611722478785213,Rhodotorula araucariae,True,False,37779,657.3583,3.228695,[M+H]1+,,1,True,302,0.48
10486,5.235680298834978,5.030840319738902,3.834017178359902e-49,1.477636660928157e-48,0.9897260273972602,0.010273972602739725,3.5884421770407313e-05,0.23269179075178742,Rhodotorula araucariae,True,False,17252,438.2219,4.244077,[M+H]1+,,1,True,303,0.48
11267,5.197174199488214,5.078616885452358,3.834017178359902e-49,1.477636660928157e-48,0.9897260273972602,0.0410958904109589,3.588097075342315e-05,0.31455340855772607,Rhodotorula kratochvilovae,True,False,20124,857.4166,2.98361,[M+H]1+,,1,True,312,0.5
8340,4.760923046531308,4.844037317463208,3.6755811466435016e-48,1.1122770295901735e-47,0.9691780821917808,0.010273972602739725,3.5867705305705686e-05,0.5243065668829177,Rhodotorula araucariae,True,False,11454,444.2231,2.137583,[M+H]1+,,1,True,297,0.47
10340,5.047660721430764,4.909186587579998,3.6755811466435016e-48,1.1122770295901735e-47,0.9691780821917808,0.0,3.586440656936971e-05,0.42918202445497167,Cystobasidium sp.,True,False,16766,625.3898,2.207804,[M+H]1+,,1,True,294,0.47
8801,5.042631994670435,4.969756440208001,3.834017178359902e-49,1.477636660928157e-48,0.9897260273972602,0.023972602739726026,3.5809030606642846e-05,0.5525830053931682,Rhodotorula sp. clade I,True,False,12552,513.2692,2.637698,[M+H]1+,,1,True,307,0.49
11974,5.137434138478005,5.038057380700202,2.6305773906156654e-49,1.477636660928157e-48,0.9931506849315068,0.0684931506849315,3.577447720770052e-05,0.3169199133467865,Rhodotorula dairenensis,True,False,23116,510.2385,3.031,[M+Na]1+,486.2461,1,True,322,0.51
15403,4.829943010411835,4.676344671126911,3.8741367757129365e-49,1.477636660928157e-48,0.9897260273972602,0.2945205479452055,3.5710646394019624e-05,0.2472679006250323,Rhodotorula sp. clade XI,True,False,45234,450.2315,0.857455,[M+H]1+,,1,True,390,0.62
11935,4.935708423213556,4.712365414631061,1.2512008710066128e-49,1.477636660928157e-48,0.9965753424657534,0.4383561643835616,3.5688332993657735e-05,0.13255424558696857,Rhodotorula pacifica,True,False,22919,209.153,3.008345,[M+H]1+,208.1457,1,True,439,0.7
6344,4.189668266825217,3.0545055491628927,2.2996057560669792e-26,3.8543884655260576e-26,0.5136986301369864,0.0,3.5679964069188164e-05,0.7484513840150999,Rhodotorula taiwanensis,True,False,7969,719.4066,1.462807,[M+H]1+,,1,True,158,0.25
11482,5.202632211092502,5.0873285114156985,3.834017178359902e-49,1.477636660928157e-48,0.9897260273972602,0.03424657534246575,3.566830285258214e-05,0.1830063645983015,Rhodotorula pacifica,True,False,20970,310.1754,3.922199,[M+H]1+,,1,True,310,0.49
9065,5.177178183805544,4.156775776757525,1.2960415726250375e-42,2.881425396693726e-42,0.8321917808219178,0.1267123287671233,3.566504499005867e-05,0.566461255455129,Rhodotorula taiwanensis,True,False,13171,291.1696,2.371,[M+H]1+,,1,True,289,0.46
14022,3.981706126580418,3.9182990838420966,3.8741367757129365e-49,1.477636660928157e-48,0.9863013698630136,0.6267123287671232,3.562552926167786e-05,0.24950690726957625,Rhodotorula glutinis,True,False,34928,405.2145,1.010412,[M+H]1+,,1,True,487,0.77
5772,4.898642992675063,4.27404491297268,4.6777164717056855e-43,1.0515686912029905e-42,0.8527397260273972,0.10273972602739725,3.5617809960934194e-05,0.631101517750896,Rhodotorula sp. clade I,True,False,7170,579.2913,1.600637,[M+H]1+,,1,True,290,0.46
6136,4.636459399604492,4.294314061282582,2.902777479934034e-42,6.389240135078524e-42,0.8424657534246576,0.00684931506849315,3.5575453070979596e-05,0.6827636697801445,Rhodotorula sp. clade XIII,True,False,7677,351.21,1.509823,[M+H]1+,,1,True,257,0.41
9152,5.158824808574826,4.922934302355117,3.6755811466435016e-48,1.1122770295901735e-47,0.9691780821917808,0.00684931506849315,3.556391952500372e-05,0.4042258998464341,Rhodotorula diobovata,True,False,13432,589.824,2.323952,[M+2H]2+,,2,True,296,0.47
